RECEITAS,UF,VALOR,DATA
  IPI - VINCULADO À IMPORTACAO,RR,31918.37,2015-12-31
  IPI - VINCULADO À IMPORTACAO,RS,73875814.76,2015-12-31
  IPI - VINCULADO À IMPORTACAO,SC,131525784.09,2015-12-31
  IPI - VINCULADO À IMPORTACAO,SE,219882.92,2015-12-31
  IPI - VINCULADO À IMPORTACAO,SP,505398538.71,2015-12-31
  IPI - VINCULADO À IMPORTACAO,TO,0.0,2015-12-31
  IPI - VINCULADO À IMPORTACAO,TOTAL,1174048532.51,2015-12-31
  IPI - OUTROS,AC,51162.91,2015-12-31
  IPI - OUTROS,AL,1481032.8399999999,2015-12-31
  IPI - OUTROS,AM,5385787.34,2015-12-31
  IPI - OUTROS,AP,153042.31,2015-12-31
  IPI - OUTROS,BA,68075490.54,2015-12-31
  IPI - OUTROS,CE,13004277.87,2015-12-31
  IPI - OUTROS,DF,3415360.6500000004,2015-12-31
  IPI - OUTROS,ES,35549294.79,2015-12-31
  IPI - OUTROS,GO,14027970.209999999,2015-12-31
  IPI - OUTROS,MA,668705.4,2015-12-31
  IPI - OUTROS,MG,121164831.97999999,2015-12-31
  IPI - OUTROS,MS,7263352.98,2015-12-31
  IPI - OUTROS,MT,3042717.93,2015-12-31
  IPI - OUTROS,PA,3139634.33,2015-12-31
  IPI - OUTROS,PB,2511569.71,2015-12-31
  IPI - OUTROS,PE,43669427.76,2015-12-31
  IPI - OUTROS,PI,3379880.2899999996,2015-12-31
  IPI - OUTROS,PR,115394093.88,2015-12-31
  IPI - OUTROS,RJ,116270805.30000001,2015-12-31
  IPI - OUTROS,RN,2922683.11,2015-12-31
  IPI - OUTROS,RO,2170627.22,2015-12-31
  IPI - OUTROS,RR,20913.54,2015-12-31
  IPI - OUTROS,RS,119825414.60000001,2015-12-31
  IPI - OUTROS,SC,137292247.85999998,2015-12-31
  IPI - OUTROS,SE,3644810.2399999998,2015-12-31
  IPI - OUTROS,SP,1006189325.4599999,2015-12-31
  IPI - OUTROS,TO,636723.6699999999,2015-12-31
  IPI - OUTROS,TOTAL,1830351184.72,2015-12-31
IMPOSTO SOBRE A RENDA - TOTAL,AC,16534962.43,2015-12-31
IMPOSTO SOBRE A RENDA - TOTAL,AL,51843537.28,2015-12-31
IMPOSTO SOBRE A RENDA - TOTAL,AM,223632761.3,2015-12-31
IMPOSTO SOBRE A RENDA - TOTAL,AP,10609024.8,2015-12-31
IMPOSTO SOBRE A RENDA - TOTAL,BA,307630683.07,2015-12-31
IMPOSTO SOBRE A RENDA - TOTAL,CE,288121985.08,2015-12-31
IMPOSTO SOBRE A RENDA - TOTAL,DF,5073365026.11,2015-12-31
IMPOSTO SOBRE A RENDA - TOTAL,ES,205831329.72,2015-12-31
IMPOSTO SOBRE A RENDA - TOTAL,GO,217695593.25,2015-12-31
IMPOSTO SOBRE A RENDA - TOTAL,MA,66599753.98,2015-12-31
IMPOSTO SOBRE A RENDA - TOTAL,MG,1021397622.65,2015-12-31
IMPOSTO SOBRE A RENDA - TOTAL,MS,118160021.59,2015-12-31
IMPOSTO SOBRE A RENDA - TOTAL,MT,126168818.67,2015-12-31
IMPOSTO SOBRE A RENDA - TOTAL,PA,163014353.18,2015-12-31
IMPOSTO SOBRE A RENDA - TOTAL,PB,85244066.47,2015-12-31
IMPOSTO SOBRE A RENDA - TOTAL,PE,269767874.06,2015-12-31
IMPOSTO SOBRE A RENDA - TOTAL,PI,48985538.63,2015-12-31
IMPOSTO SOBRE A RENDA - TOTAL,PR,1381062275.9,2015-12-31
IMPOSTO SOBRE A RENDA - TOTAL,RJ,6303734663.63,2015-12-31
IMPOSTO SOBRE A RENDA - TOTAL,RN,80255986.66,2015-12-31
IMPOSTO SOBRE A RENDA - TOTAL,RO,41815187.92,2015-12-31
IMPOSTO SOBRE A RENDA - TOTAL,RR,13888909.32,2015-12-31
IMPOSTO SOBRE A RENDA - TOTAL,RS,900902360.29,2015-12-31
IMPOSTO SOBRE A RENDA - TOTAL,SC,460830377.79,2015-12-31
IMPOSTO SOBRE A RENDA - TOTAL,SE,49211434.68,2015-12-31
IMPOSTO SOBRE A RENDA - TOTAL,SP,15505872734.47,2015-12-31
IMPOSTO SOBRE A RENDA - TOTAL,TO,23766785.38,2015-12-31
IMPOSTO SOBRE A RENDA - TOTAL,TOTAL,33055943668.31,2015-12-31
  IRPF,AC,1493835.4,2015-12-31
  IRPF,AL,6611002.91,2015-12-31
  IRPF,AM,8405277.78,2015-12-31
  IRPF,AP,1708788.67,2015-12-31
  IRPF,BA,24388491.61,2015-12-31
  IRPF,CE,17153479.4,2015-12-31
  IRPF,DF,33937361.78,2015-12-31
  IRPF,ES,14509053.01,2015-12-31
  IRPF,GO,22565594.54,2015-12-31
  IRPF,MA,9043235.12,2015-12-31
  IRPF,MG,116695198.13,2015-12-31
  IRPF,MS,16384225.46,2015-12-31
  IRPF,MT,10184006.24,2015-12-31
  IRPF,PA,19435469.42,2015-12-31
  IRPF,PB,10360717.92,2015-12-31
  IRPF,PE,21573227.5,2015-12-31
  IRPF,PI,5227232.56,2015-12-31
  IRPF,PR,87232228.24,2015-12-31
  IRPF,RJ,227577109.86,2015-12-31
  IRPF,RN,12609803.5,2015-12-31
  IRPF,RO,4119094.41,2015-12-31
  IRPF,RR,1506670.83,2015-12-31
  IRPF,RS,97903913.96,2015-12-31
  IRPF,SC,31026434.47,2015-12-31
  IRPF,SE,5760027.47,2015-12-31
  IRPF,SP,622144007.69,2015-12-31
  IRPF,TO,2745951.08,2015-12-31
  IRPF,TOTAL,1432301438.96,2015-12-31
  IRPJ,AC,6058641.54,2015-12-31
  IRPJ,AL,16560877.78,2015-12-31
  IRPJ,AM,112499088.76,2015-12-31
  IRPJ,AP,4884010.99,2015-12-31
  IRPJ,BA,104437753.36,2015-12-31
  IRPJ,CE,89703797.45,2015-12-31
  IRPJ,DF,343629896.54,2015-12-31
  IRPJ,ES,84944323.17,2015-12-31
  IRPJ,GO,79159018.47,2015-12-31
  IRPJ,MA,25918945.62,2015-12-31
  IRPJ,MG,301459674.43,2015-12-31
  IRPJ,MS,51975731.64,2015-12-31
  IRPJ,MT,51119442.07,2015-12-31
  IRPJ,PA,64140345.23,2015-12-31
  IRPJ,PB,22523792.06,2015-12-31
  IRPJ,PE,85891144.2,2015-12-31
  IRPJ,PI,20553468.79,2015-12-31
  IRPJ,PR,367431404.78,2015-12-31
  IRPJ,RJ,1191277665.15,2015-12-31
  IRPJ,RN,24153270.96,2015-12-31
  IRPJ,RO,15739300.83,2015-12-31
  IRPJ,RR,6027580.0,2015-12-31
  IRPJ,RS,268578280.29,2015-12-31
  IRPJ,SC,191735333.83,2015-12-31
  IRPJ,SE,15268533.04,2015-12-31
  IRPJ,SP,2941533306.56,2015-12-31
  IRPJ,TO,10521012.16,2015-12-31
  IRPJ,TOTAL,6497725639.7,2015-12-31
    ENTIDADES FINANCEIRAS,AC,0.0,2015-12-31
    ENTIDADES FINANCEIRAS,AL,37554.19,2015-12-31
    ENTIDADES FINANCEIRAS,AM,232015.8,2015-12-31
    ENTIDADES FINANCEIRAS,AP,2300.57,2015-12-31
    ENTIDADES FINANCEIRAS,BA,2118016.61,2015-12-31
    ENTIDADES FINANCEIRAS,CE,18868487.81,2015-12-31
    ENTIDADES FINANCEIRAS,DF,40157398.37,2015-12-31
    ENTIDADES FINANCEIRAS,ES,1181375.2,2015-12-31
    ENTIDADES FINANCEIRAS,GO,223706.43,2015-12-31
    ENTIDADES FINANCEIRAS,MA,0.0,2015-12-31
    ENTIDADES FINANCEIRAS,MG,9014015.71,2015-12-31
    ENTIDADES FINANCEIRAS,MS,88485.78,2015-12-31
    ENTIDADES FINANCEIRAS,MT,285895.14,2015-12-31
    ENTIDADES FINANCEIRAS,PA,14441150.95,2015-12-31
    ENTIDADES FINANCEIRAS,PB,1942.54,2015-12-31
    ENTIDADES FINANCEIRAS,PE,8158990.27,2015-12-31
    ENTIDADES FINANCEIRAS,PI,1743.19,2015-12-31
    ENTIDADES FINANCEIRAS,PR,72204126.9,2015-12-31
    ENTIDADES FINANCEIRAS,RJ,250596753.69,2015-12-31
    ENTIDADES FINANCEIRAS,RN,165949.68,2015-12-31
    ENTIDADES FINANCEIRAS,RO,604.84,2015-12-31
    ENTIDADES FINANCEIRAS,RR,0.0,2015-12-31
    ENTIDADES FINANCEIRAS,RS,25561756.34,2015-12-31
    ENTIDADES FINANCEIRAS,SC,1292680.67,2015-12-31
    ENTIDADES FINANCEIRAS,SE,1829005.07,2015-12-31
    ENTIDADES FINANCEIRAS,SP,620193456.49,2015-12-31
    ENTIDADES FINANCEIRAS,TO,6154.18,2015-12-31
    ENTIDADES FINANCEIRAS,TOTAL,1066663566.42,2015-12-31
    DEMAIS EMPRESAS,AC,6058641.54,2015-12-31
    DEMAIS EMPRESAS,AL,16523323.59,2015-12-31
    DEMAIS EMPRESAS,AM,112267072.96000001,2015-12-31
    DEMAIS EMPRESAS,AP,4881710.420000001,2015-12-31
    DEMAIS EMPRESAS,BA,102319736.75,2015-12-31
    DEMAIS EMPRESAS,CE,70835309.64,2015-12-31
    DEMAIS EMPRESAS,DF,303472498.17,2015-12-31
    DEMAIS EMPRESAS,ES,83762947.97,2015-12-31
    DEMAIS EMPRESAS,GO,78935312.04,2015-12-31
    DEMAIS EMPRESAS,MA,25918945.62,2015-12-31
    DEMAIS EMPRESAS,MG,292445658.72,2015-12-31
    DEMAIS EMPRESAS,MS,51887245.86,2015-12-31
    DEMAIS EMPRESAS,MT,50833546.93000001,2015-12-31
    DEMAIS EMPRESAS,PA,49699194.28,2015-12-31
    DEMAIS EMPRESAS,PB,22521849.520000003,2015-12-31
    DEMAIS EMPRESAS,PE,77732153.92999999,2015-12-31
    DEMAIS EMPRESAS,PI,20551725.599999998,2015-12-31
    DEMAIS EMPRESAS,PR,295227277.88,2015-12-31
    DEMAIS EMPRESAS,RJ,940680911.46,2015-12-31
    DEMAIS EMPRESAS,RN,23987321.28,2015-12-31
    DEMAIS EMPRESAS,RO,15738695.990000002,2015-12-31
    DEMAIS EMPRESAS,RR,6027580.0,2015-12-31
    DEMAIS EMPRESAS,RS,243016523.94999996,2015-12-31
    DEMAIS EMPRESAS,SC,190442653.16,2015-12-31
    DEMAIS EMPRESAS,SE,13439527.969999999,2015-12-31
    DEMAIS EMPRESAS,SP,2321339850.07,2015-12-31
    DEMAIS EMPRESAS,TO,10514857.98,2015-12-31
    DEMAIS EMPRESAS,TOTAL,5431062073.279999,2015-12-31
  IMPOSTO S/ RENDA RETIDO NA FONTE,AC,8982485.49,2015-12-31
  IMPOSTO S/ RENDA RETIDO NA FONTE,AL,28671656.59,2015-12-31
  IMPOSTO S/ RENDA RETIDO NA FONTE,AM,102728394.76,2015-12-31
  IMPOSTO S/ RENDA RETIDO NA FONTE,AP,4016225.14,2015-12-31
  IMPOSTO S/ RENDA RETIDO NA FONTE,BA,178804438.1,2015-12-31
  IMPOSTO S/ RENDA RETIDO NA FONTE,CE,181264708.23,2015-12-31
  IMPOSTO S/ RENDA RETIDO NA FONTE,DF,4695797767.79,2015-12-31
  IMPOSTO S/ RENDA RETIDO NA FONTE,ES,106377953.54,2015-12-31
  IMPOSTO S/ RENDA RETIDO NA FONTE,GO,115970980.24,2015-12-31
  IMPOSTO S/ RENDA RETIDO NA FONTE,MA,31637573.24,2015-12-31
  IMPOSTO S/ RENDA RETIDO NA FONTE,MG,603242750.09,2015-12-31
  IMPOSTO S/ RENDA RETIDO NA FONTE,MS,49800064.49,2015-12-31
  IMPOSTO S/ RENDA RETIDO NA FONTE,MT,64865370.36,2015-12-31
  IMPOSTO S/ RENDA RETIDO NA FONTE,PA,79438538.53,2015-12-31
  IMPOSTO S/ RENDA RETIDO NA FONTE,PB,52359556.49,2015-12-31
  IMPOSTO S/ RENDA RETIDO NA FONTE,PE,162303502.36,2015-12-31
  IMPOSTO S/ RENDA RETIDO NA FONTE,PI,23204837.28,2015-12-31
  IMPOSTO S/ RENDA RETIDO NA FONTE,PR,926398642.88,2015-12-31
  IMPOSTO S/ RENDA RETIDO NA FONTE,RJ,4884879888.62,2015-12-31
  IMPOSTO S/ RENDA RETIDO NA FONTE,RN,43492912.2,2015-12-31
  IMPOSTO S/ RENDA RETIDO NA FONTE,RO,21956792.68,2015-12-31
  IMPOSTO S/ RENDA RETIDO NA FONTE,RR,6354658.49,2015-12-31
  IMPOSTO S/ RENDA RETIDO NA FONTE,RS,534420166.04,2015-12-31
  IMPOSTO S/ RENDA RETIDO NA FONTE,SC,238068609.49,2015-12-31
  IMPOSTO S/ RENDA RETIDO NA FONTE,SE,28182874.17,2015-12-31
  IMPOSTO S/ RENDA RETIDO NA FONTE,SP,11942195420.22,2015-12-31
  IMPOSTO S/ RENDA RETIDO NA FONTE,TO,10499822.14,2015-12-31
  IMPOSTO S/ RENDA RETIDO NA FONTE,TOTAL,25125916589.649998,2015-12-31
    IRRF - RENDIMENTOS DO TRABALHO,AC,8303383.59,2015-12-31
    IRRF - RENDIMENTOS DO TRABALHO,AL,25165968.34,2015-12-31
    IRRF - RENDIMENTOS DO TRABALHO,AM,70021289.15,2015-12-31
    IRRF - RENDIMENTOS DO TRABALHO,AP,3714107.68,2015-12-31
    IRRF - RENDIMENTOS DO TRABALHO,BA,128131685.86,2015-12-31
    IRRF - RENDIMENTOS DO TRABALHO,CE,125033221.98,2015-12-31
    IRRF - RENDIMENTOS DO TRABALHO,DF,3240819680.74,2015-12-31
    IRRF - RENDIMENTOS DO TRABALHO,ES,70378523.94,2015-12-31
    IRRF - RENDIMENTOS DO TRABALHO,GO,83998661.28,2015-12-31
    IRRF - RENDIMENTOS DO TRABALHO,MA,27558593.66,2015-12-31
    IRRF - RENDIMENTOS DO TRABALHO,MG,392185995.56,2015-12-31
    IRRF - RENDIMENTOS DO TRABALHO,MS,33182862.65,2015-12-31
    IRRF - RENDIMENTOS DO TRABALHO,MT,50934704.6,2015-12-31
    IRRF - RENDIMENTOS DO TRABALHO,PA,66274100.75,2015-12-31
    IRRF - RENDIMENTOS DO TRABALHO,PB,47972892.82,2015-12-31
    IRRF - RENDIMENTOS DO TRABALHO,PE,126980210.75,2015-12-31
    IRRF - RENDIMENTOS DO TRABALHO,PI,20785193.33,2015-12-31
    IRRF - RENDIMENTOS DO TRABALHO,PR,284476276.62,2015-12-31
    IRRF - RENDIMENTOS DO TRABALHO,RJ,997607855.53,2015-12-31
    IRRF - RENDIMENTOS DO TRABALHO,RN,38322771.82,2015-12-31
    IRRF - RENDIMENTOS DO TRABALHO,RO,19414170.05,2015-12-31
    IRRF - RENDIMENTOS DO TRABALHO,RR,6099376.24,2015-12-31
    IRRF - RENDIMENTOS DO TRABALHO,RS,337015895.76,2015-12-31
    IRRF - RENDIMENTOS DO TRABALHO,SC,167846250.49,2015-12-31
    IRRF - RENDIMENTOS DO TRABALHO,SE,23785730.8,2015-12-31
    IRRF - RENDIMENTOS DO TRABALHO,SP,2855927990.64,2015-12-31
    IRRF - RENDIMENTOS DO TRABALHO,TO,9138702.71,2015-12-31
    IRRF - RENDIMENTOS DO TRABALHO,TOTAL,9261076097.339998,2015-12-31
    IRRF - RENDIMENTOS DO CAPITAL,AC,157839.66,2015-12-31
    IRRF - RENDIMENTOS DO CAPITAL,AL,1329985.23,2015-12-31
    IRRF - RENDIMENTOS DO CAPITAL,AM,3609900.61,2015-12-31
    IRRF - RENDIMENTOS DO CAPITAL,AP,79543.54,2015-12-31
    IRRF - RENDIMENTOS DO CAPITAL,BA,26173773.86,2015-12-31
    IRRF - RENDIMENTOS DO CAPITAL,CE,32419053.9,2015-12-31
    IRRF - RENDIMENTOS DO CAPITAL,DF,1021440773.8399999,2015-12-31
    IRRF - RENDIMENTOS DO CAPITAL,ES,17519703.24,2015-12-31
    IRRF - RENDIMENTOS DO CAPITAL,GO,8475413.43,2015-12-31
    IRRF - RENDIMENTOS DO CAPITAL,MA,1201296.42,2015-12-31
    IRRF - RENDIMENTOS DO CAPITAL,MG,78719993.23,2015-12-31
    IRRF - RENDIMENTOS DO CAPITAL,MS,11544515.63,2015-12-31
    IRRF - RENDIMENTOS DO CAPITAL,MT,5856335.87,2015-12-31
    IRRF - RENDIMENTOS DO CAPITAL,PA,7801156.4,2015-12-31
    IRRF - RENDIMENTOS DO CAPITAL,PB,1559803.76,2015-12-31
    IRRF - RENDIMENTOS DO CAPITAL,PE,14911298.57,2015-12-31
    IRRF - RENDIMENTOS DO CAPITAL,PI,804703.85,2015-12-31
    IRRF - RENDIMENTOS DO CAPITAL,PR,549700099.18,2015-12-31
    IRRF - RENDIMENTOS DO CAPITAL,RJ,2702403961.14,2015-12-31
    IRRF - RENDIMENTOS DO CAPITAL,RN,1975575.97,2015-12-31
    IRRF - RENDIMENTOS DO CAPITAL,RO,1710605.32,2015-12-31
    IRRF - RENDIMENTOS DO CAPITAL,RR,111540.68,2015-12-31
    IRRF - RENDIMENTOS DO CAPITAL,RS,124787496.68,2015-12-31
    IRRF - RENDIMENTOS DO CAPITAL,SC,36788603.55,2015-12-31
    IRRF - RENDIMENTOS DO CAPITAL,SE,2221269.74,2015-12-31
    IRRF - RENDIMENTOS DO CAPITAL,SP,6945342239.09,2015-12-31
    IRRF - RENDIMENTOS DO CAPITAL,TO,525233.54,2015-12-31
    IRRF - RENDIMENTOS DO CAPITAL,TOTAL,11599171715.93,2015-12-31
    IRRF - REMESSAS P/ EXTERIOR,AC,2853.63,2015-12-31
    IRRF - REMESSAS P/ EXTERIOR,AL,129054.07,2015-12-31
    IRRF - REMESSAS P/ EXTERIOR,AM,24571054.04,2015-12-31
    IRRF - REMESSAS P/ EXTERIOR,AP,82779.76,2015-12-31
    IRRF - REMESSAS P/ EXTERIOR,BA,12728253.87,2015-12-31
    IRRF - REMESSAS P/ EXTERIOR,CE,14281023.34,2015-12-31
    IRRF - REMESSAS P/ EXTERIOR,DF,224028333.65,2015-12-31
    IRRF - REMESSAS P/ EXTERIOR,ES,11271782.54,2015-12-31
    IRRF - REMESSAS P/ EXTERIOR,GO,16954183.91,2015-12-31
    IRRF - REMESSAS P/ EXTERIOR,MA,781252.0,2015-12-31
    IRRF - REMESSAS P/ EXTERIOR,MG,97979551.02,2015-12-31
    IRRF - REMESSAS P/ EXTERIOR,MS,3076116.48,2015-12-31
    IRRF - REMESSAS P/ EXTERIOR,MT,5118299.4,2015-12-31
    IRRF - REMESSAS P/ EXTERIOR,PA,2100746.98,2015-12-31
    IRRF - REMESSAS P/ EXTERIOR,PB,482978.68,2015-12-31
    IRRF - REMESSAS P/ EXTERIOR,PE,12178766.55,2015-12-31
    IRRF - REMESSAS P/ EXTERIOR,PI,215910.61,2015-12-31
    IRRF - REMESSAS P/ EXTERIOR,PR,65325961.6,2015-12-31
    IRRF - REMESSAS P/ EXTERIOR,RJ,1082222269.59,2015-12-31
    IRRF - REMESSAS P/ EXTERIOR,RN,1640645.67,2015-12-31
    IRRF - REMESSAS P/ EXTERIOR,RO,49630.14,2015-12-31
    IRRF - REMESSAS P/ EXTERIOR,RR,20021.53,2015-12-31
    IRRF - REMESSAS P/ EXTERIOR,RS,37455737.89,2015-12-31
    IRRF - REMESSAS P/ EXTERIOR,SC,15683963.08,2015-12-31
    IRRF - REMESSAS P/ EXTERIOR,SE,269848.67,2015-12-31
    IRRF - REMESSAS P/ EXTERIOR,SP,1737847874.13,2015-12-31
    IRRF - REMESSAS P/ EXTERIOR,TO,120642.05,2015-12-31
    IRRF - REMESSAS P/ EXTERIOR,TOTAL,3366619534.8800006,2015-12-31
    IRRF - OUTROS RENDIMENTOS,AC,518408.61,2015-12-31
    IRRF - OUTROS RENDIMENTOS,AL,2046648.95,2015-12-31
    IRRF - OUTROS RENDIMENTOS,AM,4526150.96,2015-12-31
    IRRF - OUTROS RENDIMENTOS,AP,139794.16,2015-12-31
    IRRF - OUTROS RENDIMENTOS,BA,11770724.51,2015-12-31
    IRRF - OUTROS RENDIMENTOS,CE,9531409.01,2015-12-31
    IRRF - OUTROS RENDIMENTOS,DF,209508979.56,2015-12-31
    IRRF - OUTROS RENDIMENTOS,ES,7207943.819999999,2015-12-31
    IRRF - OUTROS RENDIMENTOS,GO,6542721.619999999,2015-12-31
    IRRF - OUTROS RENDIMENTOS,MA,2096431.1600000001,2015-12-31
    IRRF - OUTROS RENDIMENTOS,MG,34357210.28,2015-12-31
    IRRF - OUTROS RENDIMENTOS,MS,1996569.73,2015-12-31
    IRRF - OUTROS RENDIMENTOS,MT,2956030.4899999998,2015-12-31
    IRRF - OUTROS RENDIMENTOS,PA,3262534.4,2015-12-31
    IRRF - OUTROS RENDIMENTOS,PB,2343881.23,2015-12-31
    IRRF - OUTROS RENDIMENTOS,PE,8233226.489999999,2015-12-31
    IRRF - OUTROS RENDIMENTOS,PI,1399029.49,2015-12-31
    IRRF - OUTROS RENDIMENTOS,PR,26896305.479999997,2015-12-31
    IRRF - OUTROS RENDIMENTOS,RJ,102645802.35999998,2015-12-31
    IRRF - OUTROS RENDIMENTOS,RN,1553918.7400000002,2015-12-31
    IRRF - OUTROS RENDIMENTOS,RO,782387.1699999999,2015-12-31
    IRRF - OUTROS RENDIMENTOS,RR,123720.04000000001,2015-12-31
    IRRF - OUTROS RENDIMENTOS,RS,35161035.71,2015-12-31
    IRRF - OUTROS RENDIMENTOS,SC,17749792.37,2015-12-31
    IRRF - OUTROS RENDIMENTOS,SE,1906024.96,2015-12-31
    IRRF - OUTROS RENDIMENTOS,SP,403077316.35999995,2015-12-31
    IRRF - OUTROS RENDIMENTOS,TO,715243.8400000001,2015-12-31
    IRRF - OUTROS RENDIMENTOS,TOTAL,899049241.5000001,2015-12-31
IMPOSTO S/ OPERAÇÕES FINANCEIRAS,AC,87563.69,2015-12-31
IMPOSTO S/ OPERAÇÕES FINANCEIRAS,AL,217982.41,2015-12-31
IMPOSTO S/ OPERAÇÕES FINANCEIRAS,AM,1684166.13,2015-12-31
IMPOSTO S/ OPERAÇÕES FINANCEIRAS,AP,71285.98,2015-12-31
IMPOSTO S/ OPERAÇÕES FINANCEIRAS,BA,3030548.15,2015-12-31
IMPOSTO S/ OPERAÇÕES FINANCEIRAS,CE,6346317.48,2015-12-31
IMPOSTO S/ OPERAÇÕES FINANCEIRAS,DF,743791232.72,2015-12-31
IMPOSTO S/ OPERAÇÕES FINANCEIRAS,ES,11426585.39,2015-12-31
IMPOSTO S/ OPERAÇÕES FINANCEIRAS,GO,3447404.9,2015-12-31
IMPOSTO S/ OPERAÇÕES FINANCEIRAS,MA,424102.87,2015-12-31
IMPOSTO S/ OPERAÇÕES FINANCEIRAS,MG,53959964.3,2015-12-31
IMPOSTO S/ OPERAÇÕES FINANCEIRAS,MS,1473918.56,2015-12-31
IMPOSTO S/ OPERAÇÕES FINANCEIRAS,MT,5581269.56,2015-12-31
IMPOSTO S/ OPERAÇÕES FINANCEIRAS,PA,10348536.62,2015-12-31
IMPOSTO S/ OPERAÇÕES FINANCEIRAS,PB,810171.13,2015-12-31
IMPOSTO S/ OPERAÇÕES FINANCEIRAS,PE,8473366.27,2015-12-31
IMPOSTO S/ OPERAÇÕES FINANCEIRAS,PI,76284.49,2015-12-31
IMPOSTO S/ OPERAÇÕES FINANCEIRAS,PR,134923338.9,2015-12-31
IMPOSTO S/ OPERAÇÕES FINANCEIRAS,RJ,190075093.64,2015-12-31
IMPOSTO S/ OPERAÇÕES FINANCEIRAS,RN,798691.49,2015-12-31
IMPOSTO S/ OPERAÇÕES FINANCEIRAS,RO,1971501.03,2015-12-31
IMPOSTO S/ OPERAÇÕES FINANCEIRAS,RR,11776.82,2015-12-31
IMPOSTO S/ OPERAÇÕES FINANCEIRAS,RS,79146569.68,2015-12-31
IMPOSTO S/ OPERAÇÕES FINANCEIRAS,SC,9975958.61,2015-12-31
IMPOSTO S/ OPERAÇÕES FINANCEIRAS,SE,3251905.68,2015-12-31
IMPOSTO S/ OPERAÇÕES FINANCEIRAS,SP,1772765172.16,2015-12-31
IMPOSTO S/ OPERAÇÕES FINANCEIRAS,TO,125262.07,2015-12-31
IMPOSTO S/ OPERAÇÕES FINANCEIRAS,TOTAL,3044295970.73,2015-12-31
IMPOSTO TERRITORIAL RURAL,AC,41757.56,2015-12-31
IMPOSTO TERRITORIAL RURAL,AL,239023.88,2015-12-31
IMPOSTO TERRITORIAL RURAL,AM,182022.78,2015-12-31
IMPOSTO TERRITORIAL RURAL,AP,25821.03,2015-12-31
IMPOSTO TERRITORIAL RURAL,BA,2838197.14,2015-12-31
IMPOSTO TERRITORIAL RURAL,CE,184509.72,2015-12-31
IMPOSTO TERRITORIAL RURAL,DF,85148.97,2015-12-31
IMPOSTO TERRITORIAL RURAL,ES,300768.13,2015-12-31
IMPOSTO TERRITORIAL RURAL,GO,7718511.06,2015-12-31
IMPOSTO TERRITORIAL RURAL,MA,367653.25,2015-12-31
IMPOSTO TERRITORIAL RURAL,MG,6863609.31,2015-12-31
IMPOSTO TERRITORIAL RURAL,MS,22520289.22,2015-12-31
IMPOSTO TERRITORIAL RURAL,MT,12591146.71,2015-12-31
IMPOSTO TERRITORIAL RURAL,PA,1150156.67,2015-12-31
IMPOSTO TERRITORIAL RURAL,PB,228035.73,2015-12-31
IMPOSTO TERRITORIAL RURAL,PE,295182.54,2015-12-31
IMPOSTO TERRITORIAL RURAL,PI,5496709.3,2015-12-31
IMPOSTO TERRITORIAL RURAL,PR,6685170.39,2015-12-31
IMPOSTO TERRITORIAL RURAL,RJ,630739.68,2015-12-31
IMPOSTO TERRITORIAL RURAL,RN,228025.2,2015-12-31
IMPOSTO TERRITORIAL RURAL,RO,276742.13,2015-12-31
IMPOSTO TERRITORIAL RURAL,RR,39272.7,2015-12-31
IMPOSTO TERRITORIAL RURAL,RS,8245571.34,2015-12-31
IMPOSTO TERRITORIAL RURAL,SC,859831.95,2015-12-31
IMPOSTO TERRITORIAL RURAL,SE,197840.08,2015-12-31
IMPOSTO TERRITORIAL RURAL,SP,16059840.59,2015-12-31
IMPOSTO TERRITORIAL RURAL,TO,1065689.75,2015-12-31
IMPOSTO TERRITORIAL RURAL,TOTAL,95417266.81,2015-12-31
COFINS,AC,7902352.35,2015-12-31
COFINS,AL,72228148.82,2015-12-31
COFINS,AM,327894899.98,2015-12-31
COFINS,AP,6684359.99,2015-12-31
COFINS,BA,361438695.56,2015-12-31
COFINS,CE,257781448.25,2015-12-31
COFINS,DF,841930240.07,2015-12-31
COFINS,ES,313857543.01,2015-12-31
COFINS,GO,199955274.76,2015-12-31
COFINS,MA,160544437.98,2015-12-31
COFINS,MG,813367526.09,2015-12-31
COFINS,MS,71545944.07,2015-12-31
COFINS,MT,98036444.94,2015-12-31
COFINS,PA,114865850.12,2015-12-31
COFINS,PB,58945548.78,2015-12-31
COFINS,PE,363693294.36,2015-12-31
COFINS,PI,32186601.11,2015-12-31
COFINS,PR,893515487.07,2015-12-31
COFINS,RJ,3428112032.99,2015-12-31
COFINS,RN,65576088.84,2015-12-31
COFINS,RO,31032904.16,2015-12-31
COFINS,RR,8313536.16,2015-12-31
COFINS,RS,781240086.83,2015-12-31
COFINS,SC,737077923.87,2015-12-31
COFINS,SE,37444771.45,2015-12-31
COFINS,SP,6943238635.32,2015-12-31
COFINS,TO,23761420.86,2015-12-31
COFINS,TOTAL,17052171497.790003,2015-12-31
   FINANCEIRAS,AC,336.3,2015-12-31
   FINANCEIRAS,AL,89961.85,2015-12-31
   FINANCEIRAS,AM,164322.45,2015-12-31
   FINANCEIRAS,AP,24237.95,2015-12-31
   FINANCEIRAS,BA,2114083.53,2015-12-31
   FINANCEIRAS,CE,18663330.51,2015-12-31
   FINANCEIRAS,DF,355799293.17,2015-12-31
   FINANCEIRAS,ES,5580140.93,2015-12-31
